code,label,label_en,parent_code,valid_from,valid_to
646H,Leversjukdom under graviditet,,,,
646W,Spec komplikation under graviditet annan än 642-646H,,,,
646X,"Komplikation vid graviditet, ospecificerad",,,,
647A,Syfilis som komplikation till förlossning,,,,
647B,Gonorre som komplikation till förlossning,,,,
647C,Veneriska sjukdomar som komplikation till förlossning,,,,
647D,Tuberkulos som komplikation till förlossning,,,,
647E,Malaria som komplikation till förlossning,,,,
647F,Röda hund som komplikation till förlossning,,,,
647G,Virussjd annan än 647F som kompl till förlossning,,,,
647W,Spec infektsjd o parasitsjd som kompl till förlossning,,,,
647X,"Infektsjd el parasitsjd, ospec som kompl t förlossning",,,,
648A,Diabetes mellitus som komplikation till förlossning,,,,
648B,Rubbad tyroideafunktion som kompl till förlossning,,,,
648C,Anemi som komplikation till förlossning,,,,
648D,Drogberoende som komplikation till förlossning,,,,
648E,Psykiska störningar som komplikation till förlossning,,,,
648F,Medfödda hjärt-kärlsjukdomar som kompl till förlossning,,,,
648G,Andra hjärt-kärlsjd än 648F som kompl till förlossning,,,,
648H,"Skelett o ledsjd i rygg,bäcken el n extr s kompl t förl",,,,
648W,Patologisk glykostolerans som kompl till förlossning,,,,
648X,Spec tillstånd andra än 648A-W som kompl t förlossning,,,,
650X,"Normal förlossning, förlossning utan komplikation",,,,
651A,Tvillinggraviditet,,,,
651B,Trillinggraviditet,,,,
651C,Fyrlinggraviditet,,,,
651W,Flerbördsgraviditeter andra än 651A-C,,,,
651X,"Flerbördsgraviditet, ospecificerad",,,,
652A,Instabilt läge,,,,
652B,Sätesläge el annat onorm fosterläge s vänts t huvudbjud,,,,
652C,Sätesläge utan uppgift om vändning,,,,
652D,Tvärläge eller snedläge,,,,
652E,Ansikts- eller pannbjudning,,,,
652F,Högt stående huvud vid fullgångenhet,,,,
652G,Flerbörd m onormal bjudning hos ett el flera av fostren,,,,
652H,Förlossning med framfallen arm,,,,
652W,Specificerade fellägen vid förlossning andra än 652A-H,,,,
652X,"Fosterfelläge, ospecificerat",,,,
653A,"Större, ej närmare spec abnormitet i bäckenskelettet",,,,
653B,Allmänt förträngt bäcken,,,,
653C,Förträngd bäckeningång,,,,
653D,Förträngd bäckenutgång,,,,
653E,Disproportion mellan foster och bäcken,,,,
653F,Ovanligt stort foster som orsak till disproportionen,,,,
653G,Hydrocefalus hos foster som orsak till disproportionen,,,,
653H,Fosterabnorm som orsak t disproportion annan än 653A-G,,,,
653W,"Disproportion av annan spec orsak, annan än 653A-H",,,,
653X,"Disproportion mellan bäcken- och fosterstorlek, ospec",,,,
654A,"Medfödda missbildningar i livmodern, vid graviditet",,,,
654B,"Tumör i corpus uteri, vid graviditet",,,,
654C,"Ärrbildning i livmodern efter tidig kir ingr,vid grav",,,,
654D,Retroverterad och inklämd gravid livmoder,,,,
654E,Abnorm i form o läge hos grav livmoder annan än 654A-D,,,,
654F,"Cervixinsufficiens, vid graviditet",,,,
654G,Medfödd el förvärv abn i livmoderhals v grav an än 651F,,,,
654H,"Medfödd eller förvärvad abnormitet i vagina, vid grav",,,,
654W,"Medfödd eller förvärvad abnormitet i vulva, vid grav",,,,
654X,"Abnorm i bäckenets organ o mjukdelar, vid grav, ospec",,,,
655A,Missbildn i fostrets centr nervsystem som påverk moder,,,,
655B,Kromosomrubbning hos fostret som påverkar moder,,,,
655C,Ärftlig sjd i familjen som möjlig kan påverka fostret,,,,
655D,Misstänkt skada på fostret genom virussjd hos modern,,,,
655E,Misstänkt skada på fostret v sjd hos modern utom 655A-D,,,,
655F,Misstänkt skada på fostret pga av droger s moder tagit,,,,
655G,Misstänkt skada på fostret genom strålning av moder,,,,
655W,"Känd el misst fosterabn som påv moder, ej klass annorst",,,,
655X,Känd el misstänkt fosterabn som påverkar vård av moder,,,,
656A,Feto-maternell blödning,,,,
656B,Rhesus-isoimmunisering,,,,
656C,Isoimmunisering inom andra el ospec blodgruppssystem,,,,
656D,Fosterasfyxi som påverkar vård av moder,,,,
656E,Intrauterin fosterdöd som påverkar vård av moder,,,,
656F,Intrauterin tillväxthämning som påverkar vård av moder,,,,
656G,Överdriven fetal tillväxt som påverkar vård av moder,,,,
656H,Onormala tillstånd i placenta som påverk vård av moder,,,,
656W,Spec probl h foster s påv vård av moder annan än 656A-H,,,,
656X,"Probl h foster el moderkaka s påv vård av moder, ospec",,,,
657X,Onormalt stor mängd fostervatten,,,,
658A,Oligohydramnion,,,,
658B,För tidig hinnbristning,,,,
658C,Fördröjd förlossn efter spontan el ospec hinnbristning,,,,
658D,Fördröjd förlossning efter artificiell hinnsprängning,,,,
658E,"Infektion av fostervattenhåla,fosterhinnor el moderkaka",,,,
658W,Problem hänförbar t fostervattenhåla o hinn utom 658A-E,,,,
658X,"Problem,ospec, hänförbar t fostervattenhålan o hinnorna",,,,
659A,Misslyckat mekaniskt igångsättande av förlossningsarb,,,,
659B,Misslyckat medicinskt igångsättande av förlossningsarb,,,,
659C,"Feber hos modern under värkarbetet, ospecificerad",,,,
659D,Allmän infektion under värkarbetet,,,,
659E,Mångföderska,,,,
659F,Äldre förstföderska,,,,
659W,Spec anledn t vård o ingrepp vid förlossn ann än 659A-F,,,,
659X,"Anledning t vård i samband m värkarb o förlossn, ospec",,,,
660A,Förlossningshinder pga onormalt fosterläge,,,,
660B,Förlossningshinder pga förändringar i bäckenskelettet,,,,
660C,Förlossningshinder pga förändring i bäckenets mjukdelar,,,,
660D,Djup tvärställning eller vidöppen bjudning,,,,
660E,Skulderdystoci,,,,
660F,Tvillingkollision,,,,
660G,"Misslyckat försök till vaginal förlossning, ospec",,,,
660H,"Misslyckat försök att förlösa m tång el sugklocka,ospec",,,,
660W,Specificerat förlossningshinder annat än 660A-H,,,,
660X,"Förlossningshinder, ospecificerat",,,,
661A,Hypoton värksvaghet,,,,
661B,Sekundär hypoton värksvaghet,,,,
661C,Annan än 661A-B och ospecificerad värksvaghet,,,,
661D,Värkstorm,,,,
661E,"Hypertont, okoordinerat eller utdraget värkarbete",,,,
661X,"Värkrubbning, ospecificerad",,,,
662A,Förlängt öppningsskede,,,,
662B,"Förlängt värkarbete, ospecificerat",,,,
662C,Förlängt utdrivningsskede,,,,
662D,"Fördröjd förlossning av andra tvillingen, trilling etc",,,,
663A,Framfall av navelsträngen,,,,
663B,Navelsträngen runt halsen med kompression,,,,
663C,Andra än 663B o ospec navelsträngskompl m kompression,,,,
663D,Andra än 663A o ospecificerad navelsträngskomplikation,,,,
663E,Kort navelsträng,,,,
663F,Vasa praevia,,,,
663G,Kärlskada i navelsträngen,,,,
663W,Specificerad navelsträngskomplikation annan än 663A-G,,,,
663X,"Navelsträngskomplikationer, ospecificerad",,,,
664A,Perinealbristning av första graden,,,,
664B,Perinealbristning av andra graden,,,,
664C,Perinealbristning av tredje graden,,,,
664D,Perinealbristning av fjärde graden,,,,
664E,Icke specificerad perinealbristning,,,,
664F,Hematom i vulva eller perineum,,,,
664W,Spec skador i perineum o vulva vid förlossn utom 664A-F,,,,
664X,"Skador i perineum och vulva under förlossningen, ospec",,,,
665A,Uterusruptur före förlossningsarbetets början,,,,
665B,Uterusruptur under eller efter värkarbetet,,,,
665C,Inversion av livmodern,,,,
665D,"Skada på cervix, cervixruptur",,,,
665E,Hög laceration i vagina,,,,
665F,Skador på bäckenorganen annan än 665A-E,,,,
665G,Skada på bäckenets leder och ligament,,,,
665H,Bäckenhematom,,,,
665W,Spec förlossningsskador på modern annan än 665A-H,,,,
665X,"Förlossningsskador på modern, ospecificerade",,,,
666A,Blödning under efterbördsskedet,,,,
666B,Blödning omedelbart efter förlossningen annan än 666A-B,,,,
666C,Fördröjd och sekundär blödning efter förlossningen,,,,
666D,Koagulationsrubbningar efter förlossningen,,,,
667A,Kvarhållen moderkaka utan blödning,,,,
667B,Kvarhållna delar av moderkakan el hinnor utan blödning,,,,
668A,Lungkomplikationer av bedövningsmedel vid förlossning,,,,
668B,Hjärtkomplikationer av bedövningsmedel vid förlossning,,,,
668C,Centralnervösa komplikationer av bedövnmedel v förloss,,,,
668W,Spec kompl av bedövnmedel vid förloss annan än 668A-C,,,,
668X,"Kompl av bedövningsmedel etc vid förlossning, ospec",,,,
669A,Chocktillstånd hos modern vid förlossning,,,,
669B,Chock under eller efter värkarbete och förlossning,,,,
669C,Blodtrycksfall hos modern vid förlossning,,,,
669D,Akut njursvikt efter värkarbete och förlossning,,,,
669E,Komplikationer till obstetriska ingrepp andra än 669A-D,,,,
669F,Förlossning m tång el sugklocka utan uppgift om indik,,,,
669G,Sätesextraktion utan uppgift om indikation,,,,
669H,Kejsarsnitt utan uppgift om indikation,,,,
669W,Spec kompl till värkarbete och förloss annan än 669A-H,,,,
669X,Kompl till värkarb o förloss som ej klass annorstädes,,,,
670X,Svårare infektion under barnsängstiden,,,,
671A,Åderbråck i benen som komplikation till förlossning,,,,
671B,Åderbråck i vulva och bäckenbotten som kompl t förloss,,,,
671C,Ytliga tromboflebiter som komplikation till förlossning,,,,
671D,Djup ventrombos före förlossningen,,,,
671E,Djup ventrombos efter förlossningen,,,,
671F,Annan flebit och trombos vid förlossning,,,,
671W,Spec venösa kompl und grav o barnsängstid ann än 671A-F,,,,
671X,"Venösa kompl under grav och barnsängstiden, ospec",,,,
672X,Feber av oklar orsak under barnsängstiden,,,,
673A,Luftemboli vid förlossning,,,,
673B,Fostervattenemboli vid förlossning,,,,
673C,Emboli på grund av blodpropp vid förlossning,,,,
673D,Septisk emboli vid förlossning,,,,
673W,Specificerade obstetriska lungembolier andra än 673A-D,,,,
674A,Cerebrovaskulära sjukdomar under barnsängstiden,,,,
674B,Sårruptur efter kejsarsnitt,,,,
674C,Ruptur av suturerat sår i perineum vid förlossning,,,,
674D,Kompl från sår efter förlossningsop annan än 674B-C,,,,
674E,Placentapolyp,,,,
674W,Spec kompl under barnsängstiden annan än 670X-674E,,,,
674X,"Komplikationer under barnsängstiden, ospecificerade",,,,
675A,Infektion i bröstvårtan i samband med barnsbörd,,,,
675B,Bröstböld i samband med barnsbörd,,,,
675C,Ytlig bröstkörtelinflammation i samband med barnsbörd,,,,
675W,Spec infek i bröstkört o -vårta v förloss utom 675A-C,,,,
675X,"Infektion i bröstkörtel o- vårta v barnsbörd, ospec",,,,
676A,Indragen bröstvårta i samband med barnsbörd,,,,
676B,Sprucken bröstvårta i samband med barnsbörd,,,,
676C,Mjölkstockning i samband med barnsbörd,,,,
676D,Annan än 675A-676C o icke spec sjd i bröst v barnsbörd,,,,
676E,Sviktande mjölkproduktion i samband med barnsbörd,,,,
676F,Undertryckt mjölkproduktion i samband med barnsbörd,,,,
676G,Galaktorre i samband med barnsbörd,,,,
676W,Andra laktationssjukdomar vid barnsbörd än 676C-G,,,,
676X,"Laktationssjukdomar i samband med barnsbörd, ospec",,,,
680A,Karbunkel eller furunkel i ansiktet,,,,
680B,Karbunkel eller furunkel i nacken,,,,
680C,Karbunkel eller furunkel på bålen,,,,
680D,Karbunkel eller furunkel på överarm och underarm,,,,
680E,Karbunkel eller furunkel på hand,,,,
680F,Karbunkel eller furunkel i sätesregionen,,,,
680G,Karbunkel eller furunkel på ben utom fot,,,,
680H,Karbunkel eller furunkel på fot,,,,
680W,Karbunkel el furunkel m spec lokalis annan än 680A-H,,,,
680X,Karbunkel eller furunkel med icke spec lokalisation,,,,
681A,Cellulit och abscess i finger,,,,
681B,Cellulit och abscess i tå,,,,
681X,"Cellulit och abscess i finger eller tå, ospec lokalis",,,,
682A,Cellulit och abscess i ansiktet,,,,
682B,Cellulit och abscess på halsen,,,,
682C,Cellulit och abscess på bålen,,,,
682D,Cellulit och abscess på överarm och underarm,,,,
682E,Cellulit och abscess i hand utom fingrar,,,,
682F,Cellulit och abscess i sätesregionen,,,,
682G,Cellulit och abscess på ben utom fot,,,,
682H,Cellulit och abscess i fot utom tår,,,,
682W,Cellulit och abscess med spec lokal annan än 681A-682H,,,,
682X,Cellulit och abscess med icke specificerad lokalisation,,,,
683X,Akut lymfkörtelinflammation,,,,
684X,Impetigo,,,,
685A,Pilonidalcysta med abscess,,,,
685B,Pilonidalcysta utan uppgift om abscess,,,,
686A,Pyoderma,,,,
686B,Pyogent granulom,,,,
686W,Lokala infektioner i hud och underhud andra än 686A-B,,,,
686X,"Lokala infektioner i hud och underhud, ospecificerade",,,,
690X,Erytematoskvamös dermatos,,,,
691A,Blöjeksem,,,,
691W,"Atopisk dermatit, annan",,,,
692A,Kontakteksem orsakat av tvättmedel,,,,
692B,Kontakteksem orsakat av oljor och smörjmedel,,,,
692C,Kontakteksem orsakat av lösningsmedel,,,,
692D,Kontakteksem orsakat av läkemedel i kontakt med huden,,,,
692E,Kontakteksem orsakat av andra kemiska produkter,,,,
692F,Kontakteksem orsakat av födoämnen i kontakt med huden,,,,
692G,Kontakteksem orsakat av växter (utom födoämnen),,,,
692H,Kontakteksem orsakat av solstrålning,,,,
692W,Kontakteksem el eksem orsak av spec orsak ann än 692A-H,,,,
692X,Kontakteksem o andra kontaktdermatit av icke spec orsak,,,,
693A,Dermatit orsakad av läkemedel,,,,
693B,Dermatit orsakad av födoämnen,,,,
693W,"Dermatit orsakad av specificerat ämne, annan än 693A-B",,,,
693X,Dermatit orsakad av icke specificerat ämne,,,,
694A,Dermatitis herpetiformis,,,,
694B,Subkorneal pustulös dermatos,,,,
694C,"Dermatitis herpetiformis, juvenil",,,,
694D,Impetigo herpetiformis,,,,
694E,Pemfigus,,,,
694F,Pemfigoid,,,,
694G,Benign slemhinnepemfigoid,,,,
694W,"Blåsdermatoser, annan",,,,
694X,"Blåsdermatoser, ospecificerade",,,,
695A,Toxiskt erytem,,,,
695B,Erythema multiforme,,,,
695C,Erythema nodosum,,,,
695D,Rosacea,,,,
695E,Lupus erythematosus discoides,,,,
695W,Erytematösa tillstånd andra än 695A-E,,,,
695X,"Erytematösa tillstånd, ospecificerade",,,,
696A,Psoriatisk ledsjukdom,,,,
696B,"Psoriasis, annan",,,,
696C,Parapsoriasis,,,,
696D,Pityriasis rosea,,,,
696E,Pityriasis rubra pilaris,,,,
696F,Fjällning annan än 696A-E och ospecificerad,,,,
696W,Psoriasisliknande tillstånd annat än  696A-F,,,,
697A,Lichen planus,,,,
697B,Lichen nitidus,,,,
697W,Lichenform som ej klassificeras annorstädes,,,,
697X,"Lichen, ospecificerad",,,,
698A,Pruritus ani,,,,
698B,Klåda i genitalregionen,,,,
698C,Prurigo,,,,
698D,Lichen simplex chronicus,,,,
698E,Dermatitis factitia,,,,
698W,Klåda annan än 698A-E,,,,
698X,"Pruritus, ospecificerad",,,,
700X,Liktornar och hudförhårdnader,,,,
701A,Scleroderma circumscriptum,,,,
701B,"Keratodermi, förvärvad",,,,
701C,"Acanthosis nigricans, förvärvad",,,,
701D,Striae atrophicae,,,,
701E,Keloid,,,,
701F,"Abnorm granulationsvävnad, annan än 701E",,,,
701W,Spec hypertrof o atrof tillstånd i hud annan än 701A-F,,,,
701X,"Hypertrofisk och atrofisk hudsjd, ospecificerad",,,,
702X,Andra dermatoser,,,,
703A,Nageltrång,,,,
703W,Sjukdomar i naglar andra än 703A,,,,
703X,"Sjukdomar i naglar, ospecificerade",,,,
704A,Alopeci,,,,
704B,Hirsutism,,,,
704C,Sjukdomar i hårskaften,,,,
704D,Variationer i hårfärgen,,,,
704W,Spec sjukdom i hår och hårfolliklar annan än 704A-D,,,,
704X,"Sjukdomar i hår och hårfolliklar, ospecificerade",,,,
705A,Anhidros,,,,
705B,Värmeutslag,,,,
705W,Specificerad sjukdom i svettkörtlarna annan än 705A-B,,,,
705X,"Sjukdomar i svettkörtlarna, ospecificerade",,,,
706A,Acne varioliformis,,,,
706B,Annan akne,,,,
706C,Talgcysta,,,,
706D,Seborre,,,,
706W,Specificerade sjukdomar i talgkörtlar andra än 706A-D,,,,
706X,"Sjukdomar i talgkörtlarna, ospecificerade",,,,
707A,Dekubitalsår,,,,
707B,Sår på nedre extremitet utom dekubitalsår,,,,
707W,Kroniskt sår med spec lokalisation annan än 707A-B,,,,
707X,Kroniskt sår med icke specificerad lokalisation,,,,
708A,"Urtikaria, allergisk",,,,
708B,"Urtikaria, idiopatisk",,,,
708C,Urtikaria beroende på kyla eller värme,,,,
708D,"Urtikaria, dermografisk",,,,
708E,"Urtikaria, vibratorisk",,,,
708F,"Urtikaria, kolinergisk",,,,
708W,"Urtikaria, specificerad, annan än 708A-F",,,,
708X,"Urtikaria, ospecificerad",,,,
709A,Dyskromi,,,,
709B,Kärlsjukdomar i huden,,,,
709C,Ärrtillstånd och fibros i huden,,,,
709D,Degenerativa hudsjukdomar,,,,
709E,Främmandekroppsgranulom i hud eller underhud,,,,
709W,Specificerade sjuukdomar i huden andra än 707A-709E,,,,
709X,"Sjukdomar i hud och underhud, ospecificerade",,,,
710A,Systemisk lupus erythematosus,,,,
710B,Systemisk skleros,,,,
710C,Siccasyndromet,,,,
710D,Dermatomyosit,,,,
710E,Polymyosit,,,,
710W,Spec systemiska bindvävssjukdomar andra än 710A-E,,,,
710X,"Systemiska bindvävssjukdomar, ospecificerade",,,,
711A,Varig artrit,,,,
711B,Uroartropati,,,,
711C,Artropati vid Behcets sjukdom,,,,
711D,Enteroartropati,,,,
711E,Artropati i samband med andra bakteriesjukdomar,,,,
711F,Artropati i samband med andra virussjukdomar,,,,
711G,Artropati i samband med svampsjukdomar,,,,
711H,Artropati i samband med masksjukdomar,,,,
711W,Artropati i samb m infekt o parasitsjd annan än 711A-H,,,,
711X,"Artropati i samband med infektion, ospecificerad",,,,
712B,Kondrokalcinos orsakad av dikalciumpyrofosfatkristaller,,,,
712C,Kondrokalcinos orsakad av pyrofosfatkristaller,,,,
712D,"Kondrokalcinos, ospecificerad",,,,
712W,Specificerade kristallartropatier andra än 712A-D,,,,
712X,"Kristallartropatier, ospecificerade",,,,
713A,Artropati i samband med endokrina och metaboliska sjd,,,,
713B,Artropati vid andra mag-tarmsjukdomar än infektioner,,,,
713C,Artropati vid blodsjukdomar,,,,
713D,Artropati vid hudsjukdomar,,,,
713E,Artropati vid andningsorganens sjukdomar,,,,
713F,Artropati vid nervsystemets sjukdomar,,,,
713G,Artropati vid överkänslighetsreaktion,,,,
713H,Annan allmänsjukdom med ledengagemang,,,,
713W,Artropati vid andra sjukdomar som klass annorstädes,,,,
714A,Reumatoid artrit,,,,
714B,Feltys syndrom,,,,
714C,Reum artrit m engag från andra inre org el organsystem,,,,
714D,"Reumatoid artrit, juvenil",,,,
714E,"Artropati efter reumatisk feber, kronisk",,,,
714W,"Reumatoid artrit, specificerad, annan än 714A-E",,,,
714X,"Polyartrit, inflammatorisk, ospecificerad",,,,
715A,Artros generaliserad,,,,
715B,Artros lokaliserad primär,,,,
715C,Artros lokaliserad sekundär,,,,
715D,"Artros lokal,ej specificerad som primär eller sekundär",,,,
715W,Artros i mer än en led men ej spec som generaliserad,,,,
715X,Artros ej spec som generaliserad eller lokaliserad,,,,
716A,Kaschin-Becks sjukdom,,,,
716B,"Artropati, traumatisk",,,,
716C,"Artrit, allergisk",,,,
716E,"Artropati, tillfälligt uppträdande",,,,
716F,"Polyartropati eller polyartrit, icke specificerad",,,,
716G,"Monoartrit, icke specificerad",,,,
716W,"Artropati, specificerad annan än 716A-E",,,,
716X,"Artropati annan, ospecificerad",,,,
717A,"Ruptur i mediala menisken, längsgående",,,,
717B,Ruptur av mediala meniskens framhorn,,,,
717C,Ruptur av mediala meniskens bakhorn,,,,
717D,Ruptur av mediala menisk annan än 714A-C o icke spec,,,,
717E,Ruptur av laterala menisken,,,,
717F,Ruptur av menisk som ej klass annorstädes,,,,
717G,Fri kropp i knäled,,,,
717H,Chondromalacia patellae,,,,
717W,"Ledbrosksjukdom i knäled, specificerad annan än 717A-H",,,,
717X,"Ledbrosksjukdom i knäled, ospecificerad",,,,
718A,Ledbrosksjukdom,,,,
718B,Fri kropp i led,,,,
718C,"Luxation, patologisk",,,,
718D,"Luxation, habituell",,,,
718E,Kontraktur i led,,,,
718F,Ankylotisk led,,,,
718G,"Protrusio acetabuli, ospecificerad",,,,
718W,Ledbrosksjukdom som ej klassificeras annorstädes,,,,
718X,"Sjukdom i ledbrosk, ospec, i andra leder än knäled",,,,
719A,Ledutgjutning,,,,
719B,Hemartros,,,,
719C,Villonodulär synovit,,,,
719D,Palindrom reumatism,,,,
719E,Smärta i led,,,,
719F,Ledstelhet som ej klassificeras annorstädes,,,,
719G,Andra ledsymtom än 719A-F,,,,
719H,Gångsvårigheter,,,,
719W,"Ledsjukdomar, andra",,,,
719X,"Ledsjukdomar, ospecificerade",,,,
720A,Pelvospondylit,,,,
720B,Entesopati i ryggraden,,,,
720C,Sakroiliit som ej klassificeras annorstädes,,,,
720W,"Spondylopati, annan inflammatorisk",,,,
720X,"Spondylopati, inflammatorisk ospecificerad",,,,
721A,Spondylos cervikal utan myelopati,,,,
721B,Spondylos cervikal med myelopati,,,,
721C,Spondylos torakal utan myelopati,,,,
721D,Spondylos lumbosakral utan myelopati,,,,
721E,Spondylos torakal eller lumbal med myelopati,,,,
721F,Kissing spine,,,,
721G,Hyperostos ankyloserande vertebral,,,,
721H,Spondylopati traumatisk,,,,
721W,"Spondylos, specificerad annan än 721A-H",,,,
721X,Spondylos med icke specificerad lokalisation,,,,
722A,Halsdiskbråck utan myelopati,,,,
722B,Diskbråck torakalt eller lumbalt utan myelopati,,,,
722C,"Diskbråck med icke spec lokalisation, utan myelopati",,,,
722D,Diskherniering intraspongiös,,,,
722E,Diskdegeneration i halskotpelaren,,,,
722F,Diskdegeneration i bröst- och ländkotpelaren,,,,
722G,Diskdegeneration med icke specificerad lokalisation,,,,
722H,Intervertebraldisksjukdom med myelopati,,,,
722W,Postlaminektomisyndrom,,,,
722X,Intervertebraldisksjukdom annan än 722A-W o icke spec,,,,
723A,Spinal stenos i cervikalregionen,,,,
723B,Cervikalgi,,,,
723C,Cervikokranialt syndrom,,,,
723D,Cervikobrakialt syndrom,,,,
723E,"Neurit eller radikulit UNS, brakial",,,,
723F,"Torticollis, ospecificerad",,,,
723G,Pannikulit i halsregionen,,,,
723H,Ossifikation av bakre longitudin ligament i halsregion,,,,
723W,Specificerade syndrom i halsregionen andra än 723A-H,,,,
723X,"Sjukdomar och symtom i halsregionen, ospecificerade",,,,
724A,"Spinal stenos, utom i halsregionen",,,,
724B,Smärtor i bröstryggraden,,,,
724C,Lumbago,,,,
724D,Ischias,,,,
724E,"Neurit eller radikulit UNS, torakal eller lumbosakral",,,,
724F,Icke specificerad ryggvärk,,,,
724G,Sjukdomar i sakrum,,,,
724H,Sjukdomar i coccyx,,,,
724W,Ryggsymtom annan än 724A-H,,,,
724X,"Ryggsjukdom, ospecificerad",,,,
725X,Polymyalgi reumatisk,,,,
726A,"Kapsulit, adhesiv i skulderleden",,,,
726B,Rotator cuff-syndrom i skulderleden o likn tillstånd,,,,
726C,Tillstånd i skulderregionen som ej klassif annorstädes,,,,
726D,Entesopati i armbågsregionen,,,,
726E,Entesopati i handled och mellanhand,,,,
726F,Entesopati i höftledsregionen,,,,
726G,Entesopati i knäleden,,,,
726H,Entesopati i fotled och mellanfot,,,,
726W,"Entesopatier, specificerade perifera, andra än 726D-H",,,,
726X,"Entesopati, ospecificerad",,,,
727A,Synovit och tenosynovit,,,,
727B,Bunio,,,,
727C,"Bursiter specifika, ofta arbetsbetingade",,,,
727D,"Bursit, annan",,,,
727E,"Ganglion och cysta utgående från synovia, sena o bursa",,,,
727F,Ruptur av synovia,,,,
727G,"Senruptur, icke traumatisk",,,,
727W,"Spec sjukdom i synovia, sena och bursa annan än 727A-G",,,,
727X,"Sjukdomar i synovia, sena och bursa, ospecificerade",,,,
728A,Infektiös myosit,,,,
728B,Muskelkalcifikation och muskelossifikation,,,,
728C,Inaktivitetsatrofi i muskel som ej klass annorstädes,,,,
728D,"Specificerade muskelsjukdomar, andra än 728A-C",,,,
728E,Slapphet i ligament,,,,
728G,Dupuytrens kontraktur,,,,
728H,Andra fibromatoser,,,,
728W,"Spec sjd i muskler, ligament o fascior annan än 728A-H",,,,
728X,"Sjukdomar i muskler, ligament och fascior, ospecificer",,,,
729A,"Reumatism, ospecificerad och fibrosit",,,,
729B,"Myalgi och myosit, ospecificerade",,,,
729C,"Neuralgi, neurit och radikulit, ospecificerade",,,,
729D,"Pannikulit, ospecificerade",,,,
729E,"Fasciit, ospecificerade",,,,
729F,Smärtor i extremitet,,,,
729G,Kvarliggande främmande kropp i mjukvävnad,,,,
729W,Spec symtom som kan hänföras extremitet ann än 729A-G,,,,
729X,"Sjukdomar i mjukvävnader, ospecificerade",,,,
730A,Akut osteomyelit,,,,
730B,Kronisk osteomyelit,,,,
730C,Ospecificerad osteomyelit,,,,
730D,Periostit utan angivande av osteomyelit,,,,
730X,"Infektion i benvävnad, ospecificerad",,,,
731A,Osteitis deformans utan angivande av bentumör,,,,
731C,Osteoartropati hypertrofisk pulmonär,,,,
732A,Osteokondros juvenil i ryggraden,,,,
732B,Osteokondros juvenil i höft och bäcken,,,,
732C,Epifysiolys icke-traumatisk i caput femoris,,,,
732D,Osteokondros juvenil i övre extremitet,,,,
732E,Osteokondros juvenil i nedre extremitet utom fot,,,,
732F,Osteokondros juvenil i fot,,,,
732G,Osteokondros juvenil annan än 732A-H,,,,
732H,Osteochondritis dissecans,,,,
732W,Osteokondropati specificerad form av annan än 732A-H,,,,
732X,"Osteokondropati, ospecificerad",,,,
733A,Osteoporos,,,,
733B,Spontanfraktur,,,,
733C,Bencysta,,,,
733D,Hyperostos i skallens ben,,,,
733E,Aseptisk bennekros,,,,
733F,Osteitis condensans,,,,
733G,Tietzes sjukdom,,,,
733H,Algoneurodystrofi,,,,
733W,Fördröjd eller utebliven läkning av fraktur,,,,
733X,"Sjukdomar i ben och brosk, ospecificerade",,,,
734X,Plattfot,,,,
735A,Hallux valgus (förvärvad),,,,
735B,Hallux varus (förvärvad),,,,
735C,Hallux rigidus,,,,
735D,Hallux malleus,,,,
735E,Hammartå annan än 735D,,,,
735F,Klotå (förvärvad),,,,
735W,Annan förvärvad tådeformitet än 735A-F,,,,
735X,"Tådeformitet förvärvad, ospecificerad",,,,
736A,"Deformitet i underarm, förvärvad, utom fingrar",,,,
736B,Mallet-finger,,,,
736C,"Deformitet i finger, förvärvad, annan än 736B",,,,
736D,"Deformitet i höftled, förvärvad",,,,
736E,Genu valgum  eller genu varum (förvärvad),,,,
736F,Genu recurvatum (förvärvad),,,,
736G,"Deformitet av knä, förvärvad, annan än 736E-F",,,,
736H,"Deformitet av fotled och fot, förvärvad",,,,
736W,"Deform av extremitet, förvärvad, annan än 734-736H",,,,
736X,Förvärvad extremitetsdeformitet u angiven lokalisation,,,,
737A,Hållningskyfos i ungdomen,,,,
737B,Kyfos (förvärvad),,,,
737C,Lordos (förvärvad),,,,
737D,Kyfoskolios och skolios,,,,
737W,"Specificerad ryggradskrökning, annan än 737A-D",,,,
737X,"Onormal ryggradskrökning, ospecificerad",,,,
738A,"Deformitet av näsan, förvärvad",,,,
738B,"Deformitet av huvudet, förvärvad, annan än 738A",,,,
738C,"Deformitet av halsen, förvärvad",,,,
738D,"Deformitet av bröstkorg och revben, förvärvad",,,,
738E,"Spondylolistes, förvärvad",,,,
738F,"Deformitet av rygg el ryggrad, förvärv annan än 738A-H",,,,
738G,"Deformitet av bäckenet, förvärvad",,,,
738H,Blomkålsöra,,,,
738W,"Deformitet m annan spec lok, förvärvad,annan än 738A-H",,,,
738X,"Deformitet med icke spec lokalisation, förvärvad",,,,
740A,Anencefali,,,,
740B,Craniorachischisis,,,,
740C,Iniencefali,,,,
741A,Spina bifida med hydrocefalus,,,,
741X,Spina bifida utan uppgift om hydrocefalus,,,,
742A,Encefalocele,,,,
742B,Mikrocefali,,,,
742C,Missbildningar i form av reducerad hjärnvävnad,,,,
